dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1518062400,2018-02-08 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.86,1.22,5.53,7,1012,,,93,6.69,220,,,,,75,300,Drizzle,light intensity drizzle,09n
1518066000,2018-02-08 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.9,1.27,5.74,7.06,1012,,,93,6.69,230,0.5,,,,75,310,Drizzle,light intensity drizzle rain,09n
1518069600,2018-02-08 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.9,1.99,5.74,7.11,1011,,,93,5.66,220,,,,,75,803,Clouds,broken clouds,04n
1518073200,2018-02-08 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.92,2.24,5.93,7.18,1011,,,100,5.66,230,0.55,,,,75,300,Drizzle,light intensity drizzle,09n
1518076800,2018-02-08 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.94,1.91,6.05,7.27,1011,,,100,6.17,230,,,,,75,300,Drizzle,light intensity drizzle,09d
1518080400,2018-02-08 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.37,2.79,6.39,8,1011,,,100,5.66,240,,,,,75,300,Drizzle,light intensity drizzle,09d
1518084000,2018-02-08 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.92,3.23,7.19,8,1011,,,93,5.66,250,,,,,75,300,Drizzle,light intensity drizzle,09d
1518087600,2018-02-08 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.55,3.38,7,8.14,1010,,,100,5.14,280,0.5,,,,75,310,Drizzle,light intensity drizzle rain,09d
1518091200,2018-02-08 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.6,3.56,7,8.45,1010,,,93,4.63,270,0.5,,,,75,310,Drizzle,light intensity drizzle rain,09d
1518094800,2018-02-08 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.06,4.26,8,8.49,1009,,,87,4.12,230,,,,,75,803,Clouds,broken clouds,04d
1518098400,2018-02-08 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.99,3.61,7.77,8.06,1008,,,81,4.63,230,,,,,75,803,Clouds,broken clouds,04d
1518102000,2018-02-08 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.92,2.27,7.29,8,1007,,,76,6.17,240,,,,,75,803,Clouds,broken clouds,04d
1518105600,2018-02-08 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.42,1.87,6.43,8,1006,,,71,5.66,250,,,,,75,803,Clouds,broken clouds,04d
1518109200,2018-02-08 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.51,1.7,5.86,7,1006,,,76,4.63,240,,,,,75,803,Clouds,broken clouds,04d
1518112800,2018-02-08 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.97,1.22,5.17,6.46,1005,,,81,4.63,240,,,,,75,803,Clouds,broken clouds,04n
1518116400,2018-02-08 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.48,1,4.44,6,1005,,,81,4.12,220,,,,,75,803,Clouds,broken clouds,04n
1518120000,2018-02-08 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5,0.45,4.22,5.57,1004,,,81,4.12,220,,,,,75,803,Clouds,broken clouds,04n
1518123600,2018-02-08 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.95,-0.69,3.84,5.27,1004,,,81,5.66,220,,,,,75,803,Clouds,broken clouds,04n
1518127200,2018-02-08 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.98,0.79,4.01,5.51,1003,,,81,3.6,210,,,,,75,803,Clouds,broken clouds,04n
1518130800,2018-02-08 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5,0.81,4.27,5.59,1002,,,81,3.6,210,,,,,75,803,Clouds,broken clouds,04n
1518134400,2018-02-09 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.12,-6.82,2.72,4.55,1004,,,93,11.83,260,0.46,,,,75,500,Rain,light rain,10n
1518138000,2018-02-09 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.05,-6.4,1.45,3.12,1004,,,87,9.26,280,,,,,75,803,Clouds,broken clouds,04n
1518141600,2018-02-09 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.12,-8.2,0.75,2.62,1005,,,86,10.29,280,,,,,75,803,Clouds,broken clouds,04n
1518145200,2018-02-09 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.06,-8.99,0.32,2.36,1005,,,86,11.32,280,,,,,75,803,Clouds,broken clouds,04n
1518148800,2018-02-09 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.02,-7.95,0.11,2.09,1007,,,86,9.77,280,,,,,75,600,Snow,light snow,13n
1518152400,2018-02-09 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.19,-7.67,0,2.04,1008,,,93,8.23,280,,,,,75,803,Clouds,broken clouds,04n
1518156000,2018-02-09 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.21,-7.65,0,2.11,1009,,,93,8.23,270,,,,,40,802,Clouds,scattered clouds,03n
1518159600,2018-02-09 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.2,-6.73,0,2.15,1010,,,86,6.69,270,,,,,20,801,Clouds,few clouds,02n
1518163200,2018-02-09 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.13,-7.52,-0.43,1.91,1012,,,86,7.72,270,,,,,20,801,Clouds,few clouds,02d
1518166800,2018-02-09 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.16,-8.21,-0.08,1.91,1013,,,86,8.75,270,,,,,20,801,Clouds,few clouds,02d
1518170400,2018-02-09 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.13,-6.75,0.99,2.49,1014,,,86,8.23,270,,,,,20,801,Clouds,few clouds,02d
1518174000,2018-02-09 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.07,-5.1,1.8,2.93,1014,,,80,7.2,270,,,,,20,801,Clouds,few clouds,02d
1518177600,2018-02-09 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.03,-4.55,2.71,3.55,1015,,,87,8.23,280,,,,,20,801,Clouds,few clouds,02d
1518181200,2018-02-09 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.97,-3.78,3.47,4.13,1015,,,75,8.23,280,,,,,20,801,Clouds,few clouds,02d
1518184800,2018-02-09 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.88,-2.16,3.91,5,1015,,,70,7.2,280,,,,,20,801,Clouds,few clouds,02d
1518188400,2018-02-09 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.97,-1.7,4.55,5.02,1016,,,70,6.69,270,,,,,40,802,Clouds,scattered clouds,03d
1518192000,2018-02-09 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.54,-1.61,3.93,5.06,1016,,,65,5.66,270,,,,,40,802,Clouds,scattered clouds,03d
1518195600,2018-02-09 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.77,-3.11,2,4.73,1016,,,70,5.14,260,,,,,20,801,Clouds,few clouds,02d
1518199200,2018-02-09 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.69,-2.36,2,4.5,1017,,,75,4.12,250,,,,,20,801,Clouds,few clouds,02n
1518202800,2018-02-09 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.18,-2.45,1.58,4.32,1016,,,80,3.6,230,,,,,20,801,Clouds,few clouds,02n
1518206400,2018-02-09 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.13,-2.51,1.23,4.13,1016,,,80,3.6,200,,,,,20,801,Clouds,few clouds,02n
1518210000,2018-02-09 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.11,-3.25,1.13,4.01,1015,,,80,4.63,200,,,,,40,802,Clouds,scattered clouds,03n
1518213600,2018-02-09 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.54,-2.95,1.57,4.14,1015,,,87,5.14,210,,,,,40,802,Clouds,scattered clouds,03n
1518217200,2018-02-09 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.94,-2.74,2.68,4.32,1014,,,75,6.69,230,,,,,75,803,Clouds,broken clouds,04n
1518220800,2018-02-10 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.97,-3.06,2.85,4.47,1013,,,75,7.2,210,,,,,75,803,Clouds,broken clouds,04n
1518224400,2018-02-10 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.98,-2.69,2.75,4.84,1012,,,75,6.69,210,0.15,,,,75,500,Rain,light rain,10n
1518228000,2018-02-10 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.1,-2.59,3.7,5.39,1010,,,87,7.2,210,0.44,,,,75,500,Rain,light rain,10n
1518231600,2018-02-10 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.05,-3.28,4.58,6.05,1008,,,87,9.77,200,0.81,,,,75,500,Rain,light rain,10n
1518235200,2018-02-10 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.98,-1.1,5.27,6.55,1006,,,87,8.23,200,0.94,,,,75,500,Rain,light rain,10n
1518238800,2018-02-10 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.33,-0.37,6.25,8,1004,,,93,9.77,210,0.67,,,,75,500,Rain,light rain,10n
1518242400,2018-02-10 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.86,1.15,6.72,8,1003,,,87,8.23,210,0.4,,,,75,500,Rain,light rain,10n
1518246000,2018-02-10 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.96,-0.32,7.24,8.02,1002,,,93,10.8,230,0.47,,,,75,500,Rain,light rain,10n
1518249600,2018-02-10 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.35,1.49,7.2,9,1002,,,100,9.26,240,0.16,,,,75,310,Drizzle,light intensity drizzle rain,09d
1518253200,2018-02-10 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.92,1.94,8.17,9,1002,,,93,9.26,240,0.5,,,,75,310,Drizzle,light intensity drizzle rain,09d
1518256800,2018-02-10 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.99,2.29,8.83,9.11,1002,,,100,9.26,250,0.5,,,,75,310,Drizzle,light intensity drizzle rain,09d
1518260400,2018-02-10 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.91,2.73,9.41,10,1002,,,82,9.26,270,,,,,40,802,Clouds,scattered clouds,03d
1518264000,2018-02-10 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.56,0.99,9,10,1002,,,76,10.8,270,,,,,40,802,Clouds,scattered clouds,03d
1518267600,2018-02-10 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.94,1.96,9.56,10,1001,,,71,9.77,260,,,,,40,802,Clouds,scattered clouds,03d
1518271200,2018-02-10 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.46,1.59,9,10,1001,,,76,9.77,260,,,,,40,802,Clouds,scattered clouds,03d
1518274800,2018-02-10 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.38,3.82,8.45,10,999,,,71,6.17,240,,,,,75,803,Clouds,broken clouds,04d
1518278400,2018-02-10 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.32,4.66,8.09,10,997,,,76,5.14,200,,,,,75,803,Clouds,broken clouds,04d
1518282000,2018-02-10 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.28,3.33,7.79,10,995,,,71,6.69,190,,,,,75,803,Clouds,broken clouds,04d
1518285600,2018-02-10 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.24,2.1,7.95,10,992,,,87,9.26,210,0.5,,,,75,500,Rain,light rain,10n
1518289200,2018-02-10 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.85,0.69,9.05,10,991,,,87,12.35,220,0.51,,,,75,500,Rain,light rain,10n
1518292800,2018-02-10 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.98,-5.05,7.19,8.38,991,,,81,16.98,260,,,,,75,803,Clouds,broken clouds,04n
1518296400,2018-02-10 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.13,-5.71,5,6.37,994,,,87,13.38,280,,,,,75,803,Clouds,broken clouds,04n
1518300000,2018-02-10 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.96,-4.11,4.22,5.38,996,,,87,10.8,280,0.5,,,,75,500,Rain,light rain,10n
1518303600,2018-02-10 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.54,-5.13,3.94,5.14,997,,,81,11.32,290,0.5,,,,75,500,Rain,light rain,10n
1518307200,2018-02-11 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.17,-5.83,3,4.63,999,,,87,10.29,290,0.11,,,,75,500,Rain,light rain,10n
1518310800,2018-02-11 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.06,-6.32,2.41,4.16,1000,,,87,10.8,270,,,,,75,803,Clouds,broken clouds,04n
1518314400,2018-02-11 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.13,-7.03,1.85,3.67,1000,,,87,10.29,280,,,,,40,802,Clouds,scattered clouds,03n
1518318000,2018-02-11 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.71,-6.43,1,3.39,1000,,,87,8.75,270,,,,,40,802,Clouds,scattered clouds,03n
1518321600,2018-02-11 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.21,-7.02,1,3.13,1000,,,86,8.75,270,,,,,40,802,Clouds,scattered clouds,03n
1518325200,2018-02-11 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.18,-6.69,1,2.97,1001,,,86,8.23,260,,,,,75,803,Clouds,broken clouds,04n
1518328800,2018-02-11 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.16,-7.08,1,2.83,1002,,,86,8.75,260,,,,,40,802,Clouds,scattered clouds,03n
1518332400,2018-02-11 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.13,-7.11,0.82,2.67,1003,,,86,8.75,260,,,,,75,612,Snow, light shower sleet,13n
1518336000,2018-02-11 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.09,-7.16,0.63,2.42,1004,,,86,8.75,260,,,,,75,803,Clouds,broken clouds,04d
1518339600,2018-02-11 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.7,-8.32,0,2.28,1004,,,86,9.77,260,,,,,40,802,Clouds,scattered clouds,03d
1518343200,2018-02-11 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.11,-7.85,0.73,2.45,1005,,,86,9.77,260,,,,,40,802,Clouds,scattered clouds,03d
1518346800,2018-02-11 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.02,-8.04,1.34,2.83,1005,,,80,11.32,260,,,,,40,802,Clouds,scattered clouds,03d
1518350400,2018-02-11 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.55,-8.04,1.91,3.19,1006,,,70,11.83,280,,,,,40,802,Clouds,scattered clouds,03d
1518354000,2018-02-11 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.98,-6.35,2.2,3.48,1007,,,75,10.29,280,,,,,40,802,Clouds,scattered clouds,03d
1518357600,2018-02-11 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.67,-7.06,2,3.85,1008,,,75,10.8,300,0.9,,,,40,521,Rain,proximity shower rain,09d
1518361200,2018-02-11 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.02,-6.79,2.39,3.81,1008,,,70,10.8,280,0.9,,,,75,521,Rain,proximity shower rain,09d
1518364800,2018-02-11 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.3,-7.41,1,3.47,1009,,,80,9.26,280,0.9,,,,40,521,Rain,proximity shower rain,09d
1518368400,2018-02-11 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.23,-7.72,1,3.15,1010,,,86,9.77,280,,,,,75,612,Snow, light shower sleet,13d
1518372000,2018-02-11 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.7,-6.37,0,2.83,1010,,,93,7.2,260,,,,,40,612,Snow, light shower sleet,13n
1518375600,2018-02-11 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.1,-5.71,0.48,2.59,1011,,,86,6.69,260,,,,,75,612,Snow, light shower sleet,13n
1518379200,2018-02-11 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.23,-6.69,0,2.33,1012,,,86,6.69,260,,,,,20,801,Clouds,few clouds,02n
1518382800,2018-02-11 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.2,-8.52,0,2.23,1012,,,86,9.26,260,,,,,40,802,Clouds,scattered clouds,03n
1518386400,2018-02-11 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,-0.67,-7.93,-1,1.98,1012,,,93,7.2,260,,,,,20,801,Clouds,few clouds,02n
1518390000,2018-02-11 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.15,-7.86,-0.3,1.97,1012,,,86,8.23,260,,,,,20,801,Clouds,few clouds,02n
1518393600,2018-02-12 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,-0.24,-7.94,-1,1.94,1012,,,86,7.72,260,,,,,20,801,Clouds,few clouds,02n
1518397200,2018-02-12 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,-0.71,-9.06,-1,1.86,1013,,,93,8.75,250,,,,,20,801,Clouds,few clouds,02n
1518400800,2018-02-12 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,-0.71,-7.97,-1,1.82,1013,,,93,7.2,250,,,,,20,801,Clouds,few clouds,02n
1518404400,2018-02-12 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,-0.31,-7.16,-1,1.9,1013,,,93,6.69,240,,,,,20,801,Clouds,few clouds,02n
1518408000,2018-02-12 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,-0.32,-7.17,-1,1.92,1012,,,93,6.69,240,,,,,20,801,Clouds,few clouds,02n
1518411600,2018-02-12 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.16,-6.05,-0.25,1.99,1012,,,86,5.66,230,,,,,20,801,Clouds,few clouds,02n
1518415200,2018-02-12 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.15,-6.42,-0.36,2,1012,,,86,6.17,230,,,,,20,801,Clouds,few clouds,02n
1518418800,2018-02-12 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.14,-7.37,-0.51,2.02,1012,,,93,7.72,230,,,,,20,801,Clouds,few clouds,02n
1518422400,2018-02-12 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.54,-6.19,-0.42,2.13,1012,,,93,6.69,230,,,,,20,801,Clouds,few clouds,02d
1518426000,2018-02-12 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.04,-6.85,0.09,2.32,1012,,,86,8.23,230,,,,,75,803,Clouds,broken clouds,04d
1518429600,2018-02-12 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.15,-5.65,0.91,2.76,1011,,,86,6.69,230,,,,,75,803,Clouds,broken clouds,04d
1518433200,2018-02-12 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.52,-3.51,2,3.44,1011,,,80,5.66,220,,,,,75,803,Clouds,broken clouds,04d
1518436800,2018-02-12 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.97,-3.43,3.44,4.11,1010,,,75,7.72,230,,,,,40,802,Clouds,scattered clouds,03d
1518440400,2018-02-12 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.94,-3.32,4.35,5,1009,,,65,8.75,230,,,,,20,801,Clouds,few clouds,02d
1518444000,2018-02-12 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.45,-3.82,4.65,6,1007,,,65,10.29,230,,,,,20,801,Clouds,few clouds,02d
1518447600,2018-02-12 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.5,-3.52,4.94,6,1006,,,61,9.77,220,,,,,20,801,Clouds,few clouds,02d
1518451200,2018-02-12 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.5,-2.96,4.71,6,1005,,,56,8.75,200,,,,,40,802,Clouds,scattered clouds,03d
1518454800,2018-02-12 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.03,-2.5,4.61,5.7,1003,,,65,7.72,190,,,,,40,802,Clouds,scattered clouds,03d
1518458400,2018-02-12 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.13,-2.66,3.86,5.59,1002,,,70,6.69,180,,,,,40,802,Clouds,scattered clouds,03n
1518462000,2018-02-12 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.05,-2.62,3.78,5.09,1000,,,75,6.69,160,,,,,40,802,Clouds,scattered clouds,03n
1518465600,2018-02-12 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.02,-2,4.46,5.76,998,,,70,7.2,170,,,,,75,803,Clouds,broken clouds,04n
1518469200,2018-02-12 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.09,-3.01,4.85,6.12,997,,,70,8.75,180,,,,,75,803,Clouds,broken clouds,04n
1518472800,2018-02-12 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.5,-3.29,5,6.27,995,,,81,10.29,180,,,,,75,803,Clouds,broken clouds,04n
1518476400,2018-02-12 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6,-2.89,5.62,6.4,993,,,75,10.29,170,,,,,75,803,Clouds,broken clouds,04n
1518480000,2018-02-13 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.01,-1.44,5.62,6.47,991,,,75,8.23,150,,,,,75,803,Clouds,broken clouds,04n
1518483600,2018-02-13 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.97,-0.41,5.1,6.34,989,,,75,6.69,140,1.44,,,,75,500,Rain,light rain,10n
1518487200,2018-02-13 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5,-1.35,3.76,6,989,,,81,6.69,170,2.52,,,,75,500,Rain,light rain,10n
1518490800,2018-02-13 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.44,-4.08,1,4.55,990,,,93,5.14,230,,,,,75,615,Snow,light rain and snow,13n
1518494400,2018-02-13 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.72,-5.04,1,3.71,990,,,100,7.2,250,,,,,75,803,Clouds,broken clouds,04n
1518498000,2018-02-13 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.13,-4.93,2,3.32,991,,,100,7.72,270,,,,,75,803,Clouds,broken clouds,04n
1518501600,2018-02-13 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.14,-4.36,1.9,3.6,992,,,93,6.69,290,,,,,75,803,Clouds,broken clouds,04n
1518505200,2018-02-13 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.1,-4.9,1.64,3.46,994,,,87,7.2,310,,,,,75,803,Clouds,broken clouds,04n
1518508800,2018-02-13 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.05,-4.24,1.31,3.2,995,,,87,6.17,300,,,,,75,803,Clouds,broken clouds,04d
1518512400,2018-02-13 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.02,-4.27,1.2,2.94,997,,,87,6.17,280,,,,,75,803,Clouds,broken clouds,04d
1518516000,2018-02-13 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.17,-4.82,2,3.64,998,,,87,7.2,270,,,,,20,801,Clouds,few clouds,02d
1518519600,2018-02-13 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.08,-3.92,2.89,3.95,999,,,81,7.2,280,,,,,20,801,Clouds,few clouds,02d
1518523200,2018-02-13 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.02,-4.09,3.67,4.42,1000,,,75,8.75,290,,,,,20,801,Clouds,few clouds,02d
1518526800,2018-02-13 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.96,-2.57,4.58,5,1000,,,65,7.7,280,,,,,20,801,Clouds,few clouds,02d
1518530400,2018-02-13 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.99,-2.33,4.78,5.09,1001,,,60,7.2,280,,,,,40,802,Clouds,scattered clouds,03d
1518534000,2018-02-13 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.61,-3.47,4,5.24,1001,,,60,8.23,270,,,,,40,802,Clouds,scattered clouds,03d
1518537600,2018-02-13 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.59,-3.49,4,5.27,1002,,,60,8.23,260,,,,,40,802,Clouds,scattered clouds,03d
1518541200,2018-02-13 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.64,-4.2,3,4.94,1002,,,60,7.72,260,,,,,20,801,Clouds,few clouds,02d
1518544800,2018-02-13 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.28,-4.02,1,4.55,1003,,,70,5.66,240,,,,,20,801,Clouds,few clouds,02n
1518548400,2018-02-13 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.74,-3.43,0.89,4.27,1003,,,75,4.12,230,,,,,20,801,Clouds,few clouds,02n
1518552000,2018-02-13 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.07,-2.34,0.62,3.99,1003,,,75,3.09,180,,,,,20,801,Clouds,few clouds,02n
1518555600,2018-02-13 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.07,-3.35,0.17,2.83,1003,,,80,3.09,180,,,,,20,801,Clouds,few clouds,02n
1518559200,2018-02-13 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.04,-2.15,0.66,3.66,1002,,,69,2.57,160,,,,,40,802,Clouds,scattered clouds,03n
1518562800,2018-02-13 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.53,-2.81,1.46,4.12,1001,,,64,4.12,150,,,,,40,802,Clouds,scattered clouds,03n
1518566400,2018-02-14 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.29,-2.81,2,4.86,1001,,,75,4.12,160,,,,,75,803,Clouds,broken clouds,04n
1518570000,2018-02-14 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.23,-3.68,3,5.43,999,,,70,6.69,170,,,,,40,802,Clouds,scattered clouds,03n
1518573600,2018-02-14 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.14,-3,4,5.71,999,,,70,7.2,170,,,,,75,803,Clouds,broken clouds,04n
1518577200,2018-02-14 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.99,-2.4,4.18,5.75,997,,,70,7.72,170,,,,,75,803,Clouds,broken clouds,04n
1518580800,2018-02-14 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.4,-1.93,4.31,6,995,,,70,7.72,160,,,,,75,803,Clouds,broken clouds,04n
