DATASOURCE,DAYOFSERVICE,TRIPID,PROGRNUMBER,STOPPOINTID,PLANNEDTIME_ARR,PLANNEDTIME_DEP,ACTUALTIME_ARR,ACTUALTIME_DEP,VEHICLEID,PASSENGERS,PASSENGERSIN,PASSENGERSOUT,DISTANCE,SUPPRESSED,JUSTIFICATIONID,LASTUPDATE,NOTE
3977,DB,14-MAY-18 00:00:00,6756045,62,1141,32132,32132,33067,33067,1001150,,,,,,,26-JUN-18 09:13:13,
3978,DB,13-MAY-18 00:00:00,6751604,18,1197,40993,40993,41226,41226,2693260,,,,,,,26-JUN-18 09:04:23,
3979,DB,13-MAY-18 00:00:00,6766755,12,1360,72727,72727,72894,72910,2693290,,,,,,,26-JUN-18 09:04:23,
3980,DB,13-MAY-18 00:00:00,6758974,10,7587,60112,60112,59888,59888,2693213,,,,,,,26-JUN-18 09:04:23,
3981,DB,13-MAY-18 00:00:00,6760624,32,1771,37167,37167,37018,37018,2406898,,,,,,,26-JUN-18 09:04:23,
3982,DB,13-MAY-18 00:00:00,6759017,5,1409,72420,72420,72511,72511,2172244,,,,,,,26-JUN-18 09:04:23,
3983,DB,13-MAY-18 00:00:00,6767723,68,2022,56142,56142,56239,56251,1001243,,,,,,,26-JUN-18 09:04:23,
3984,DB,15-MAY-18 00:00:00,6762764,31,1697,64880,64880,66369,66369,1000940,,,,,,,26-JUN-18 09:23:03,
3985,DB,15-MAY-18 00:00:00,6752424,58,1200,37080,37080,36816,36831,2534826,,,,,,,26-JUN-18 09:23:03,
3986,DB,15-MAY-18 00:00:00,6765083,29,2778,81310,81310,81408,81408,2172293,,,,,,,26-JUN-18 09:23:03,
3987,DB,15-MAY-18 00:00:00,6757513,1,300,36900,36900,37209,37209,2693204,,,,,,,26-JUN-18 09:23:03,
3988,DB,15-MAY-18 00:00:00,6758518,17,1538,59829,59829,60152,60169,3088375,,,,,,,26-JUN-18 09:23:03,
3989,DB,16-MAY-18 00:00:00,6750598,36,1366,33538,33538,33611,33623,1001141,,,,,,,26-JUN-18 09:32:53,
3990,DB,16-MAY-18 00:00:00,6752585,43,2899,69302,69302,69730,69752,2868384,,,,,,,26-JUN-18 09:32:53,
3991,DB,16-MAY-18 00:00:00,6762087,32,4127,34358,34358,34179,34179,2534853,,,,,,,26-JUN-18 09:32:53,
3992,DB,16-MAY-18 00:00:00,6754402,7,2374,54022,54022,53859,53880,1932317,,,,,,,26-JUN-18 09:32:53,
3993,DB,16-MAY-18 00:00:00,6762518,40,4131,33550,33550,33948,33959,1000372,,,,,,,26-JUN-18 09:32:53,
3994,DB,16-MAY-18 00:00:00,6759497,45,608,82974,82974,82782,82782,1932367,,,,,,,26-JUN-18 09:32:53,
3995,DB,16-MAY-18 00:00:00,6750637,59,15,33724,33724,34187,34204,2693193,,,,,,,26-JUN-18 09:32:53,
3996,DB,16-MAY-18 00:00:00,6751091,31,4751,38792,38792,39103,39117,2868352,,,,,,,26-JUN-18 09:32:53,
3997,DB,15-MAY-18 00:00:00,6760322,60,29,63238,63238,63819,63819,2172237,,,,,,,26-JUN-18 09:23:03,
3998,DB,15-MAY-18 00:00:00,6754843,6,7018,41054,41054,41047,41047,1000906,,,,,,,26-JUN-18 09:23:03,
3999,DB,15-MAY-18 00:00:00,6758754,27,6073,26827,26827,25811,25811,1000333,,,,,,,26-JUN-18 09:23:03,
4000,DB,15-MAY-18 00:00:00,6766392,6,2044,42642,42642,42673,42673,1000377,,,,,,,26-JUN-18 09:23:03,
4001,DB,15-MAY-18 00:00:00,6754742,36,55,63730,63730,64108,64108,2534866,,,,,,,26-JUN-18 09:23:03,
4002,DB,15-MAY-18 00:00:00,6752850,25,2236,23654,23654,23547,23588,2693233,,,,,,,26-JUN-18 09:23:03,
4003,DB,15-MAY-18 00:00:00,6750798,20,1234,24341,24341,24290,24386,1000271,,,,,,,26-JUN-18 09:23:03,
4004,DB,15-MAY-18 00:00:00,6750639,79,2139,58264,58264,57531,57546,2693193,,,,,,,26-JUN-18 09:23:03,
4005,DB,15-MAY-18 00:00:00,6757490,40,2635,49145,49145,49097,49097,1001142,,,,,,,26-JUN-18 09:23:03,
4006,DB,15-MAY-18 00:00:00,6767559,36,1984,32328,32328,32371,32382,1932316,,,,,,,26-JUN-18 09:23:03,
4007,DB,15-MAY-18 00:00:00,6764036,57,2484,48899,48899,48963,48963,1932314,,,,,,,26-JUN-18 09:23:03,
4008,DB,15-MAY-18 00:00:00,6762777,14,203,71019,71019,71475,71488,2693199,,,,,,,26-JUN-18 09:23:03,
4009,DB,15-MAY-18 00:00:00,6751448,25,4387,39884,39884,39958,40003,1000204,,,,,,,26-JUN-18 09:23:03,
4010,DB,15-MAY-18 00:00:00,6760481,21,1732,59366,59366,59646,59665,2172296,,,,,,,26-JUN-18 09:23:03,
4011,DB,15-MAY-18 00:00:00,6764308,7,4522,21950,21950,21932,21958,1000160,,,,,,,26-JUN-18 09:23:03,
4012,DB,15-MAY-18 00:00:00,6753047,35,2199,67899,67899,68552,68552,1001227,,,,,,,26-JUN-18 09:23:03,
4013,DB,15-MAY-18 00:00:00,6760473,9,1756,39621,39621,39562,39572,2172296,,,,,,,26-JUN-18 09:23:03,
4014,DB,15-MAY-18 00:00:00,6757760,53,3115,36602,36602,37024,37024,3088367,,,,,,,26-JUN-18 09:23:03,
4015,DB,16-MAY-18 00:00:00,6763630,33,3079,26785,26785,26819,26819,1932298,,,,,,,26-JUN-18 09:32:53,
4016,DB,16-MAY-18 00:00:00,6753893,54,2032,33482,33482,33702,33702,1000568,,,,,,,26-JUN-18 09:32:53,
4017,DB,16-MAY-18 00:00:00,6765387,37,1221,48272,48272,48215,48215,1000202,,,,,,,26-JUN-18 09:32:53,
4018,DB,16-MAY-18 00:00:00,6754865,25,2484,62358,62358,62542,62547,1001242,,,,,,,26-JUN-18 09:32:53,
4019,DB,16-MAY-18 00:00:00,6758609,6,30,46041,46041,46022,46022,2693285,,,,,,,26-JUN-18 09:32:53,
4020,DB,16-MAY-18 00:00:00,6753366,27,4849,60069,60069,60372,60372,2693258,,,,,,,26-JUN-18 09:32:53,
4021,DB,16-MAY-18 00:00:00,6758106,28,4415,63589,63589,64361,64433,2693252,,,,,,,26-JUN-18 09:32:53,
4022,DB,16-MAY-18 00:00:00,6763159,27,2069,45991,45991,45858,45858,1000275,,,,,,,26-JUN-18 09:32:53,
4023,DB,15-MAY-18 00:00:00,6751669,31,1616,66243,66243,66991,67037,2406908,,,,,,,26-JUN-18 09:23:03,
4024,DB,15-MAY-18 00:00:00,6755681,9,1499,69655,69655,69626,69626,2868391,,,,,,,26-JUN-18 09:23:03,
4025,DB,15-MAY-18 00:00:00,6754889,60,7458,45511,45511,46347,46360,2868375,,,,,,,26-JUN-18 09:23:03,
4026,DB,15-MAY-18 00:00:00,6763186,6,516,78562,78562,78631,78631,2693260,,,,,,,26-JUN-18 09:23:03,
4027,DB,15-MAY-18 00:00:00,6765818,52,315,33331,33331,33916,33947,2868376,,,,,,,26-JUN-18 09:23:03,
4028,DB,15-MAY-18 00:00:00,6754137,26,1629,37152,37152,36815,36815,2693253,,,,,,,26-JUN-18 09:23:03,
4029,DB,15-MAY-18 00:00:00,6767439,4,4647,47024,47024,47193,47203,1000233,,,,,,,26-JUN-18 09:23:03,
4030,DB,14-MAY-18 00:00:00,6751364,11,2849,73646,73646,73631,73631,2693257,,,,,,,26-JUN-18 09:13:13,
4031,DB,14-MAY-18 00:00:00,6761290,70,7460,67036,67036,67460,67490,1000694,,,,,,,26-JUN-18 09:13:13,
4032,DB,17-MAY-18 00:00:00,6767443,77,2036,77312,77312,78041,78041,1001198,,,,,,,26-JUN-18 09:42:42,
4033,DB,18-MAY-18 00:00:00,6757473,13,1118,39562,39562,39568,39575,1000174,,,,,,,26-JUN-18 09:52:33,
4034,DB,18-MAY-18 00:00:00,6762589,34,1761,33979,33979,34305,34305,2172254,,,,,,,26-JUN-18 09:52:33,
4035,DB,18-MAY-18 00:00:00,6755038,28,1167,33535,33535,33178,33189,2693282,,,,,,,26-JUN-18 09:52:33,
4036,DB,18-MAY-18 00:00:00,6756339,46,2070,35257,35257,35032,35044,2868329,,,,,,,26-JUN-18 09:52:33,
4037,DB,17-MAY-18 00:00:00,6756779,41,7577,67120,67120,67854,67880,2693220,,,,,,,26-JUN-18 09:42:42,
4038,DB,17-MAY-18 00:00:00,6767250,2,1424,75633,75633,75660,75669,1000912,,,,,,,26-JUN-18 09:42:42,
4039,DB,17-MAY-18 00:00:00,6752551,53,51,85205,85205,85788,85854,2534800,,,,,,,26-JUN-18 09:42:42,
4040,DB,17-MAY-18 00:00:00,6756568,36,1019,85258,85258,86156,86178,2406931,,,,,,,26-JUN-18 09:42:42,
4041,DB,17-MAY-18 00:00:00,6763547,48,3855,25563,25563,25682,25704,2868394,,,,,,,26-JUN-18 09:42:42,
4042,DB,17-MAY-18 00:00:00,6759661,23,1689,85507,85507,85452,85464,1001212,,,,,,,26-JUN-18 09:42:42,
4043,DB,17-MAY-18 00:00:00,6765692,22,1806,66144,66144,66287,66302,2406927,,,,,,,26-JUN-18 09:42:42,
4044,DB,17-MAY-18 00:00:00,6760840,4,350,27987,27987,28090,28090,2534794,,,,,,,26-JUN-18 09:42:42,
4045,DB,17-MAY-18 00:00:00,6752871,88,4641,81975,81975,82941,82956,2172251,,,,,,,26-JUN-18 09:42:42,
4046,DB,17-MAY-18 00:00:00,6759971,2,3815,42313,42313,42631,42631,2693203,,,,,,,26-JUN-18 09:42:42,
4047,DB,17-MAY-18 00:00:00,6755963,36,599,79148,79148,79186,79186,1000780,,,,,,,26-JUN-18 09:42:42,
4048,DB,17-MAY-18 00:00:00,6766877,14,670,63178,63178,64008,64022,2693206,,,,,,,26-JUN-18 09:42:42,
4049,DB,17-MAY-18 00:00:00,6767430,51,836,38214,38214,37662,37662,3088379,,,,,,,26-JUN-18 09:42:42,
4050,DB,17-MAY-18 00:00:00,6751184,21,7665,31788,31788,31981,31981,2534791,,,,,,,26-JUN-18 09:42:42,
4051,DB,16-MAY-18 00:00:00,6763291,60,3386,63929,63929,64525,64538,2868345,,,,,,,26-JUN-18 09:32:53,
4052,DB,16-MAY-18 00:00:00,6759370,13,2436,37541,37541,37776,37799,2172275,,,,,,,26-JUN-18 09:32:53,
4053,DB,16-MAY-18 00:00:00,6760192,12,1833,68624,68624,69205,69225,2693268,,,,,,,26-JUN-18 09:32:53,
4054,DB,16-MAY-18 00:00:00,6752060,55,4847,26709,26709,26602,26611,1000960,,,,,,,26-JUN-18 09:32:53,
4055,DB,16-MAY-18 00:00:00,6754619,54,4895,26352,26352,26173,26198,2868374,,,,,,,26-JUN-18 09:32:53,
4056,DB,16-MAY-18 00:00:00,6761376,27,1350,66025,66025,66408,66418,2172271,,,,,,,26-JUN-18 09:32:53,
4057,DB,16-MAY-18 00:00:00,6758819,24,1735,52792,52792,52987,53002,1000360,,,,,,,26-JUN-18 09:32:53,
4058,DB,16-MAY-18 00:00:00,6765555,26,3077,42115,42115,42456,42456,2693216,,,,,,,26-JUN-18 09:32:53,
4059,DB,17-MAY-18 00:00:00,6757736,35,616,55841,55841,56094,56107,1932366,,,,,,,26-JUN-18 09:42:42,
4060,DB,16-MAY-18 00:00:00,6758976,36,2524,26866,26866,27042,27053,1000174,,,,,,,26-JUN-18 09:32:53,
4061,DB,17-MAY-18 00:00:00,6758053,68,2966,40145,40145,41155,41165,1932358,,,,,,,26-JUN-18 09:42:42,
4062,DB,17-MAY-18 00:00:00,6752089,19,7635,59781,59781,60176,60219,1001080,,,,,0.0,4.8498138621763936e+17,26-JUN-18 09:42:42,
4063,DB,16-MAY-18 00:00:00,6760157,9,2673,42053,42053,42094,42105,2172258,,,,,,,26-JUN-18 09:32:53,
4064,DB,16-MAY-18 00:00:00,6761026,26,2169,71392,71392,71466,71466,2693291,,,,,,,26-JUN-18 09:32:53,
4065,DB,17-MAY-18 00:00:00,6765275,11,328,31089,31089,31019,31183,2534821,,,,,,,26-JUN-18 09:42:42,
4066,DB,17-MAY-18 00:00:00,6750889,21,1155,32394,32394,32794,32809,1001185,,,,,,,26-JUN-18 09:42:42,
4067,DB,17-MAY-18 00:00:00,6753898,20,2063,58765,58765,58883,58883,1000290,,,,,,,26-JUN-18 09:42:42,
4068,DB,17-MAY-18 00:00:00,6754816,10,2594,34172,34172,34174,34186,1000243,,,,,,,26-JUN-18 09:42:42,
4069,DB,17-MAY-18 00:00:00,6751777,23,1344,83573,83573,83556,83556,2172271,,,,,,,26-JUN-18 09:42:42,
4070,DB,17-MAY-18 00:00:00,6766728,49,3602,28227,28227,28252,28267,1000354,,,,,,,26-JUN-18 09:42:42,
4071,DB,17-MAY-18 00:00:00,6759234,31,1509,53688,53688,53988,54008,2406934,,,,,,,26-JUN-18 09:42:42,
4072,DB,17-MAY-18 00:00:00,6758911,38,2249,85532,85532,85366,85366,2868324,,,,,,,26-JUN-18 09:42:42,
4073,DB,17-MAY-18 00:00:00,6753632,50,1869,55299,55299,55390,55405,2693268,,,,,,,26-JUN-18 09:42:42,
4074,DB,17-MAY-18 00:00:00,6754324,14,4705,69133,69133,69100,69113,2406929,,,,,,,26-JUN-18 09:42:42,
4075,DB,16-MAY-18 00:00:00,6766841,16,1076,83951,83951,83691,83718,2534794,,,,,,,26-JUN-18 09:32:53,
4076,DB,16-MAY-18 00:00:00,6754623,60,2959,48036,48036,49420,49420,2868374,,,,,,,26-JUN-18 09:32:53,
4077,DB,16-MAY-18 00:00:00,6750889,43,2383,34250,34250,34193,34210,1001185,,,,,,,26-JUN-18 09:32:53,
4078,DB,16-MAY-18 00:00:00,6758408,24,1202,55946,55946,55754,55768,1001076,,,,,,,26-JUN-18 09:32:53,
4079,DB,16-MAY-18 00:00:00,6751103,42,1939,54583,54583,55455,55469,2406925,,,,,,,26-JUN-18 09:32:53,
4080,DB,18-MAY-18 00:00:00,6756003,33,203,54233,54233,55684,55722,2693211,,,,,,,26-JUN-18 09:52:33,
4081,DB,18-MAY-18 00:00:00,6754071,35,1016,39861,39861,40391,40406,2406890,,,,,,,26-JUN-18 09:52:33,
4082,DB,18-MAY-18 00:00:00,6756583,29,2084,57328,57328,58289,58289,1932340,,,,,,,26-JUN-18 09:52:33,
4083,DB,18-MAY-18 00:00:00,6750623,42,1488,66937,66937,66568,66568,2868343,,,,,,,26-JUN-18 09:52:33,
4084,DB,18-MAY-18 00:00:00,6767419,6,4156,56813,56813,56894,56894,2406918,,,,,,,26-JUN-18 09:52:33,
4085,DB,18-MAY-18 00:00:00,6754845,26,4747,54566,54566,54775,54933,1000944,,,,,,,26-JUN-18 09:52:33,
4086,DB,18-MAY-18 00:00:00,6758272,8,1635,60009,60009,60052,60052,1000343,,,,,,,26-JUN-18 09:52:33,
4087,DB,18-MAY-18 00:00:00,6765015,53,516,68341,68341,68312,68312,2172295,,,,,,,26-JUN-18 09:52:33,
4088,DB,18-MAY-18 00:00:00,6766466,33,6029,53490,53490,53490,53490,1000899,,,,,,,26-JUN-18 09:52:33,
4089,DB,18-MAY-18 00:00:00,6750874,4,398,31366,31366,31504,31511,1001152,,,,,,,26-JUN-18 09:52:33,
4090,DB,18-MAY-18 00:00:00,6757933,7,773,84829,84829,86724,86724,2534862,,,,,,,26-JUN-18 09:52:33,
4091,DB,18-MAY-18 00:00:00,6751190,69,1357,66363,66363,66486,66507,2534830,,,,,,,26-JUN-18 09:52:33,
4092,DB,18-MAY-18 00:00:00,6753300,28,185,73475,73475,73396,73396,1932317,,,,,,,26-JUN-18 09:52:33,
4093,DB,03-MAY-18 00:00:00,6649409,25,3143,28491,28491,28779,28779,2534807,,,,,,,25-JUN-18 18:51:43,
4094,DB,03-MAY-18 00:00:00,6658627,26,1300,28294,28294,28814,28827,1000251,,,,,,,25-JUN-18 18:51:43,
4095,DB,03-MAY-18 00:00:00,6648972,14,1354,53968,53968,54086,54104,2406907,,,,,,,25-JUN-18 18:51:43,
4096,DB,04-MAY-18 00:00:00,6664171,77,7201,56907,56907,57241,57241,1932314,,,,,,,25-JUN-18 19:01:32,
4097,DB,18-MAY-18 00:00:00,6753426,28,2002,48184,48184,48928,48936,2534803,,,,,,,26-JUN-18 09:52:33,
4098,DB,18-MAY-18 00:00:00,6767837,42,1675,55746,55746,56398,56408,2868318,,,,,,,26-JUN-18 09:52:33,
4099,DB,03-MAY-18 00:00:00,6662650,13,4501,64301,64301,64095,64095,1000277,,,,,,,25-JUN-18 18:51:43,
4100,DB,02-MAY-18 00:00:00,6655691,37,1070,72599,72599,73327,73342,2406875,,,,,,,25-JUN-18 18:40:52,
4101,DB,02-MAY-18 00:00:00,6664817,63,2333,55558,55558,55348,55359,2172289,,,,,,,25-JUN-18 18:40:52,
4102,DB,02-MAY-18 00:00:00,6654207,56,799,45458,45458,45523,45523,1932298,,,,,,,25-JUN-18 18:40:52,
4103,DB,01-MAY-18 00:00:00,6654920,22,1625,42518,42518,42690,42702,1000764,,,,,,,25-JUN-18 18:30:03,
4104,DB,18-MAY-18 00:00:00,6754823,19,2398,66725,66725,67477,67477,1932303,,,,,,,26-JUN-18 09:52:33,
4105,DB,18-MAY-18 00:00:00,6751285,14,4705,44936,44936,45140,45140,2693243,,,,,,,26-JUN-18 09:52:33,
4106,DB,18-MAY-18 00:00:00,6760417,23,1534,55999,55999,56728,56745,3088376,,,,,,,26-JUN-18 09:52:33,
4107,DB,18-MAY-18 00:00:00,6757942,4,770,36198,36198,36257,36257,1000925,,,,,,,26-JUN-18 09:52:33,
4108,DB,18-MAY-18 00:00:00,6761199,42,1982,26789,26789,26470,26470,2534791,,,,,,,26-JUN-18 09:52:33,
4109,DB,04-MAY-18 00:00:00,6652971,13,2721,64750,64750,65041,65041,2172297,,,,,,,25-JUN-18 19:01:32,
4110,DB,05-MAY-18 00:00:00,6657712,38,4779,72292,72292,72402,72402,2868327,,,,,,,14-MAY-18 19:21:46,
4111,DB,13-MAY-18 00:00:00,6754336,10,817,74236,74236,74163,74163,2868381,,,,,,,26-JUN-18 09:04:23,
4112,DB,13-MAY-18 00:00:00,6763361,65,6110,81752,81752,82167,82185,2406865,,,,,,,26-JUN-18 09:04:23,
4113,DB,13-MAY-18 00:00:00,6757053,27,188,35489,35489,35348,35360,2172276,,,,,,,26-JUN-18 09:04:23,
4114,DB,13-MAY-18 00:00:00,6757280,7,69,75929,75929,75937,75937,2868318,,,,,,,26-JUN-18 09:04:23,
4115,DB,12-MAY-18 00:00:00,6733268,38,7579,31992,31992,32423,32434,2868349,,,,,,,26-JUN-18 08:53:33,
4116,DB,13-MAY-18 00:00:00,6765857,22,138,57229,57229,57372,57372,1000221,,,,,,,26-JUN-18 09:04:23,
4117,DB,13-MAY-18 00:00:00,6757427,2,1558,79269,79269,79326,79326,2868396,,,,,,,26-JUN-18 09:04:23,
4118,DB,11-MAY-18 00:00:00,6741890,67,2160,33813,33813,34003,34029,2534785,,,,,,,26-JUN-18 08:40:43,
4119,DB,11-MAY-18 00:00:00,6741048,19,7424,71642,71642,72006,72038,3088369,,,,,,,26-JUN-18 08:40:43,
4120,DB,12-MAY-18 00:00:00,6733267,22,1166,24244,24244,25173,25173,2868349,,,,,,,26-JUN-18 08:53:33,
4121,DB,12-MAY-18 00:00:00,6747752,14,1194,48784,48784,48718,48740,2172238,,,,,,,26-JUN-18 08:53:33,
4122,DB,10-MAY-18 00:00:00,6736059,42,225,40150,40150,40354,40367,2693266,,,,,,,26-JUN-18 08:24:53,
4123,DB,10-MAY-18 00:00:00,6739245,48,7430,39926,39926,40248,40248,3088377,,,,,,,26-JUN-18 08:24:53,
4124,DB,09-MAY-18 00:00:00,6750185,6,3337,74895,74895,74882,74882,3088370,,,,,,,26-JUN-18 08:08:03,
4125,DB,09-MAY-18 00:00:00,6746086,61,495,71425,71425,71404,71417,2868329,,,,,,,26-JUN-18 08:08:03,
4126,DB,09-MAY-18 00:00:00,6736764,61,332,66527,66527,67209,67209,2693192,,,,,,,26-JUN-18 08:08:03,
4127,DB,16-MAY-18 00:00:00,6766597,67,7068,79085,79085,79611,79611,1000115,,,,,,,26-JUN-18 09:32:53,
4128,DB,16-MAY-18 00:00:00,6758243,9,4371,54404,54404,54350,54376,1001135,,,,,,,26-JUN-18 09:32:53,
4129,DB,16-MAY-18 00:00:00,6764137,15,1256,58907,58907,59073,59079,2172288,,,,,,,26-JUN-18 09:32:53,
4130,DB,15-MAY-18 00:00:00,6756987,20,3129,50829,50829,50854,50864,1000788,,,,,,,26-JUN-18 09:23:03,
4131,DB,16-MAY-18 00:00:00,6767033,12,2569,56328,56328,56385,56396,1001054,,,,,,,26-JUN-18 09:32:53,
4132,DB,16-MAY-18 00:00:00,6751859,27,1166,40967,40967,40763,40789,1001060,,,,,,,26-JUN-18 09:32:53,
4133,DB,06-MAY-18 00:00:00,6734618,4,4179,76987,76987,76979,76979,2868387,,,,,,,14-MAY-18 19:30:37,
4134,DB,06-MAY-18 00:00:00,6737579,19,3823,78243,78243,78382,78382,2868340,,,,,,,14-MAY-18 19:30:37,
4135,DB,06-MAY-18 00:00:00,6745209,4,2185,68537,68537,68494,68509,2868389,,,,,,,14-MAY-18 19:30:37,
4136,DB,08-MAY-18 00:00:00,6740153,26,2377,56392,56392,56400,56417,2172248,,,,,,,26-JUN-18 07:43:13,
4137,DB,08-MAY-18 00:00:00,6738578,45,3947,66205,66205,66533,66533,1000130,,,,,,,26-JUN-18 07:43:13,
4138,DB,25-MAY-18 00:00:00,6783547,32,49,69358,69358,69828,69867,2534837,,,,,,,14-JUN-18 08:32:56,
4139,DB,25-MAY-18 00:00:00,6770042,43,2464,25562,25562,26064,26064,1000251,,,,,,,14-JUN-18 08:32:56,
4140,DB,25-MAY-18 00:00:00,6781622,14,7012,29431,29431,29354,29376,1001187,,,,,,,14-JUN-18 08:32:56,
4141,DB,25-MAY-18 00:00:00,6774257,40,4434,60923,60923,60814,60835,2693229,,,,,,,14-JUN-18 08:32:56,
4142,DB,25-MAY-18 00:00:00,6776356,19,7103,66996,66996,67222,67239,1000199,,,,,,,14-JUN-18 08:32:56,
4143,DB,23-MAY-18 00:00:00,6768920,6,3368,60773,60773,60835,60835,1000497,,,,,,,14-JUN-18 12:49:16,
4144,DB,23-MAY-18 00:00:00,6781449,18,3030,43705,43705,43862,43897,2406891,,,,,,,14-JUN-18 12:49:16,
4145,DB,23-MAY-18 00:00:00,6784792,58,4962,34799,34799,35138,35138,2406892,,,,,,,14-JUN-18 12:49:16,
4146,DB,22-MAY-18 00:00:00,6780463,29,792,27621,27621,27666,27683,2534829,,,,,,,13-JUN-18 18:52:05,
4147,DB,22-MAY-18 00:00:00,6782697,50,7490,25405,25405,25390,25390,2172247,,,,,,,13-JUN-18 18:52:05,
4148,DB,22-MAY-18 00:00:00,6784903,29,3139,54840,54840,55065,55100,2693216,,,,,,,13-JUN-18 18:52:05,
4149,DB,22-MAY-18 00:00:00,6778086,43,253,29141,29141,29081,29116,1001121,,,,,,,13-JUN-18 18:52:05,
4150,DB,22-MAY-18 00:00:00,6770526,11,1440,65667,65667,65853,65873,1001152,,,,,,,13-JUN-18 18:52:05,
4151,DB,21-MAY-18 00:00:00,6783547,23,1534,68810,68810,68882,68882,2693235,,,,,,,13-JUN-18 18:39:15,
4152,DB,21-MAY-18 00:00:00,6772353,15,7108,53902,53902,54025,54042,2172271,,,,,,,13-JUN-18 18:39:15,
4153,DB,21-MAY-18 00:00:00,6771390,33,630,72652,72652,72442,72442,1932327,,,,,,,13-JUN-18 18:39:15,
4154,DB,20-MAY-18 00:00:00,6781660,67,3694,80293,80293,80493,80504,2534847,,,,,,,13-JUN-18 18:30:25,
4155,DB,20-MAY-18 00:00:00,6768233,1,7229,70200,70200,70523,70523,2534825,,,,,,,13-JUN-18 18:30:25,
4156,DB,26-MAY-18 00:00:00,6775621,7,1634,50068,50068,50143,50143,1000947,,,,,,,14-JUN-18 13:12:56,
4157,DB,26-MAY-18 00:00:00,6775399,26,4401,39255,39255,39385,39403,2406883,,,,,,,14-JUN-18 13:12:56,
4158,DB,17-MAY-18 00:00:00,6751581,30,2248,23606,23606,23213,23213,2693214,,,,,,,26-JUN-18 09:42:42,
4159,DB,17-MAY-18 00:00:00,6762878,15,4646,45269,45269,45541,45562,2534813,,,,,,,26-JUN-18 09:42:42,
4160,DB,18-MAY-18 00:00:00,6758215,39,1935,49255,49255,49331,49342,3088368,,,,,,,26-JUN-18 09:52:33,
4161,DB,18-MAY-18 00:00:00,6752187,34,2232,33635,33635,33493,33493,2534860,,,,,,,26-JUN-18 09:52:33,
4162,DB,18-MAY-18 00:00:00,6764375,53,1085,56977,56977,57157,57175,2406908,,,,,,,26-JUN-18 09:52:33,
4163,DB,18-MAY-18 00:00:00,6751336,11,414,62871,62871,63901,63901,1000960,,,,,,,26-JUN-18 09:52:33,
4164,DB,31-MAY-18 00:00:00,6839400,37,1436,34254,34254,34765,34765,1932365,,,,,,,14-JUN-18 14:04:06,
4165,DB,30-MAY-18 00:00:00,6838259,25,4535,27625,27625,27425,27434,2868347,,,,,,,14-JUN-18 13:52:15,
4166,DB,30-MAY-18 00:00:00,6831415,26,975,57230,57230,57103,57115,1000864,,,,,,,14-JUN-18 13:52:15,
4167,DB,30-MAY-18 00:00:00,6832952,63,806,68078,68078,69216,69216,1932335,,,,,,,14-JUN-18 13:52:15,
4168,DB,30-MAY-18 00:00:00,6835910,11,1016,69661,69661,69570,69582,1001144,,,,,,,14-JUN-18 13:52:15,
4169,DB,29-MAY-18 00:00:00,6839661,48,3019,33384,33384,33867,33877,1000718,,,,,,,14-JUN-18 13:42:26,
4170,DB,28-MAY-18 00:00:00,6838378,59,15,29217,29217,29736,29775,2534789,,,,,,,14-JUN-18 13:31:37,
4171,DB,28-MAY-18 00:00:00,6833461,54,443,32740,32740,33125,33125,2406880,,,,,,,14-JUN-18 13:31:37,
4172,DB,28-MAY-18 00:00:00,6840896,20,538,63525,63525,63171,63171,1001196,,,,,,,14-JUN-18 13:31:37,
4173,DB,28-MAY-18 00:00:00,6836905,10,2991,38481,38481,38549,38566,1000307,,,,,,,14-JUN-18 13:31:37,
4174,DB,27-MAY-18 00:00:00,6843703,57,2418,46932,46932,47339,47348,2172314,,,,,,,14-JUN-18 13:23:46,
4175,DB,27-MAY-18 00:00:00,6845745,44,5099,46864,46864,46651,46651,1932331,,,,,,,14-JUN-18 13:23:46,
4176,DB,27-MAY-18 00:00:00,6831343,5,4262,41503,41503,41476,41476,1932342,,,,,,,14-JUN-18 13:23:46,
4177,DB,29-MAY-18 00:00:00,6840478,64,375,33304,33304,33835,33835,1001189,,,,,,,14-JUN-18 13:42:26,
4178,DB,01-JUN-18 00:00:00,6839110,35,675,65380,65380,65368,65384,1000351,,,,,,,14-JUN-18 14:15:55,
4179,DB,01-JUN-18 00:00:00,6841600,28,3276,64005,64005,64455,64465,1000369,,,,,,,14-JUN-18 14:15:55,
4180,DB,01-JUN-18 00:00:00,6841137,9,1262,28752,28752,28625,28659,2693259,,,,,,,14-JUN-18 14:15:55,
4181,DB,01-JUN-18 00:00:00,6844996,30,1698,73572,73572,73819,73841,2534864,,,,,,,14-JUN-18 14:15:55,
4182,DB,01-JUN-18 00:00:00,6846394,12,1443,55687,55687,55779,55805,2868323,,,,,,,14-JUN-18 14:15:55,
4183,DB,01-JUN-18 00:00:00,6842014,52,772,75690,75690,75455,75455,1930278,,,,,,,14-JUN-18 14:15:55,
4184,DB,01-JUN-18 00:00:00,6839552,4,398,52944,52944,54135,54135,1000889,,,,,,,14-JUN-18 14:15:55,
4185,DB,01-JUN-18 00:00:00,6844768,34,545,27053,27053,27152,27152,2693207,,,,,,,14-JUN-18 14:15:55,
